品牌ID,品牌名称,城市,平台,日期,门店ID,门店名称,GMV,下单人数,商家实收,商户补贴,平台补贴,无效订单数,曝光人数,有效订单数,进店人数
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-07-22,2001104355,宝山店,1186,18,407,665,34,0,1375,19,70
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-08-26,2001104355,宝山店,1087,18,379,601,46,0,992,19,67
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-02-18,2001104355,宝山店,1385,18,585,657,106,0,1537,19,137
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-02-15,2001104355,宝山店,1317,18,525,662,115,0,3154,19,260
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-08-14,2001104355,宝山店,1211,19,443,646,7,0,1020,19,74
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-04-12,2001104355,宝山店,1451,19,506,754,15,0,1818,19,122
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-04-24,2001104355,宝山店,1340,19,511,676,17,0,1134,19,96
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-04-21,2001104355,宝山店,1333,19,453,734,18,0,792,19,69
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-06-16,2001104355,宝山店,1226,19,462,644,21,0,999,19,74
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-09-17,2001104355,宝山店,1090,19,352,629,35,0,1409,19,95
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-08-27,2001104355,宝山店,1200,19,419,665,45,0,1325,19,119
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-07-23,2001104355,宝山店,1240,19,445,675,50,0,1331,19,73
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-04-20,2001104355,宝山店,1399,19,457,798,10,0,657,20,65
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-05-11,2001104355,宝山店,1323,19,393,697,27,0,927,20,81
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-04-18,2001104355,宝山店,1332,20,439,747,16,0,886,20,60
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-02-25,2001104355,宝山店,1388,20,553,684,20,0,2218,20,177
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-06-08,2001104355,宝山店,1111,20,398,591,22,0,920,20,64
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-06-28,2001104355,宝山店,1502,20,603,743,28,0,987,20,67
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-06-17,2001104355,宝山店,1249,20,486,634,30,0,832,20,58
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-07-15,2001104355,宝山店,1208,20,406,674,34,0,1527,20,113
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-02-20,2001104355,宝山店,1513,20,664,689,131,0,1688,20,147
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-05-20,2001104355,宝山店,1375,18,398,713,17,0,964,21,76
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-05-24,2001104355,宝山店,1593,19,647,783,25,0,1010,21,79
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-08-04,2001104355,宝山店,1168,20,383,667,24,0,999,21,82
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-05-16,2001104355,宝山店,1526,20,514,742,41,0,1910,21,110
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-03-25,2001104355,宝山店,1218,20,386,687,51,0,1622,21,114
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-06-25,2001104355,宝山店,1444,21,578,713,12,0,1617,21,95
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-07-08,2001104355,宝山店,1231,21,422,686,16,0,1000,21,80
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-04-09,2001104355,宝山店,1406,21,433,785,18,0,972,21,85
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-03-04,2001104355,宝山店,1423,21,531,735,32,0,1566,21,137
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-03-24,2001104355,宝山店,1354,21,467,738,36,0,1366,21,105
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-08-15,2001104355,宝山店,1389,21,473,785,76,0,1258,21,92
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-03-14,2001104355,宝山店,1472,18,569,735,34,0,1847,22,141
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-02-14,2001104355,宝山店,1738,18,755,803,137,0,2843,22,224
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-02-28,2001104355,宝山店,1497,19,616,695,14,0,2311,22,178
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-03-20,2001104355,宝山店,1493,19,518,803,19,0,1135,22,78
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-02-02,2001104355,宝山店,1260,20,548,567,19,0,3301,22,219
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-05-26,2001104355,宝山店,1204,20,497,573,32,0,1043,22,77
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-05-14,2001104355,宝山店,1750,21,604,856,15,0,1414,22,98
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-02-27,2001104355,宝山店,1739,21,747,779,20,0,2174,22,184
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-01-31,2001104355,宝山店,1554,22,739,638,22,0,2757,22,201
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-05-18,2001104355,宝山店,1449,22,418,770,27,0,921,22,72
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-05-08,2001104355,宝山店,1556,22,534,831,29,0,1054,22,94
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-07-30,2001104355,宝山店,1244,22,408,703,63,0,1136,22,80
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-04-15,2001104355,宝山店,1614,22,562,821,18,0,1261,23,93
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-06-27,2001104355,宝山店,1642,22,632,845,57,0,1352,23,96
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-06-04,2001104355,宝山店,1371,23,497,736,17,0,965,23,85
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-04-16,2001104355,宝山店,1422,23,417,832,21,0,1430,23,99
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-04-25,2001104355,宝山店,1646,23,629,805,21,0,1728,23,118
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-06-03,2001104355,宝山店,1374,23,527,703,21,0,899,23,79
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-05-09,2001104355,宝山店,1597,23,460,848,51,0,1035,23,86
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-05-12,2001104355,宝山店,1827,19,596,926,27,0,926,24,71
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-04-14,2001104355,宝山店,1624,20,514,890,29,0,1300,24,99
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-04-30,2001104355,宝山店,1570,21,539,855,21,0,1286,24,93
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-03-16,2001104355,宝山店,1613,22,625,810,32,0,978,24,89
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-03-22,2001104355,宝山店,1485,22,496,820,52,0,1833,24,124
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-02-10,2001104355,宝山店,1654,23,673,812,16,0,2370,24,175
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-03-28,2001104355,宝山店,1803,23,707,878,36,0,1803,24,145
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-07-24,2001104355,宝山店,1522,24,564,805,28,0,1164,24,74
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-09-15,2001104355,宝山店,1490,24,480,867,61,0,1257,24,67
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-03-06,2001104355,宝山店,1756,22,670,887,28,0,1571,25,148
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-03-02,2001104355,宝山店,1718,23,687,824,22,0,1573,25,147
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-05-19,2001104355,宝山店,1760,24,569,876,31,0,865,25,76
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-03-18,2001104355,宝山店,1737,25,625,910,18,0,1132,25,93
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-08-07,2001104355,宝山店,1460,25,487,824,32,0,898,25,79
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-08-19,2001104355,宝山店,1516,25,515,856,68,0,960,25,85
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-07-10,2001104355,宝山店,1658,25,613,884,78,0,1035,25,85
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-02-16,2001104355,宝山店,1915,23,793,929,158,0,2483,26,204
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-02-12,2001104355,宝山店,1908,23,808,906,161,0,2323,26,186
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-05-30,2001104355,宝山店,1714,26,671,878,32,0,1906,26,134
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-01-30,2001104355,宝山店,2060,25,954,878,34,0,2922,27,253
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-03-01,2001104355,宝山店,1833,24,700,913,29,0,2334,29,180
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-04-29,2001104355,宝山店,1974,26,685,1081,30,0,1348,29,106
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-08-28,2001104355,宝山店,2059,30,770,1088,84,0,2018,30,151
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-06-05,2001104355,宝山店,1987,31,789,996,20,0,1705,31,119
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-03-12,2001104355,宝山店,2594,30,1184,1100,36,0,1322,32,105
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-02-26,2001104355,宝山店,2324,31,989,1057,31,0,2432,32,223
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-02-01,2001104355,宝山店,2180,31,1002,939,59,0,3472,32,292
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-01-06,2001104355,宝山店,2266,38,844,1181,32,0,2908,39,237
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-01-09,2001104355,宝山店,2757,46,986,1478,25,0,2679,47,231
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-01-02,2001104355,宝山店,2878,48,1069,1498,32,0,3196,50,257
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-01-08,2001104355,宝山店,3300,53,1224,1729,45,0,2549,56,230
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-01-07,2001104355,宝山店,3735,56,1466,1867,31,0,2999,58,243
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-01-05,2001104355,宝山店,3577,58,1368,1819,49,0,3418,60,335
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-01-04,2001104355,宝山店,4058,57,1574,2066,41,0,3551,65,339
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-01-09,305225345,龙阳广场店,626,10,245,314,62,0,680,11,56
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-01-22,305225345,龙阳广场店,694,12,277,340,60,0,1118,12,54
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-01-21,305225345,龙阳广场店,673,12,253,348,75,0,1382,12,58
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-01-17,305225345,龙阳广场店,896,16,354,442,119,0,789,17,69
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-01-14,305225345,龙阳广场店,1179,18,440,607,115,0,383,20,50
4636,蛙小辣火锅杯（总账号）,上海,eleme,2019-12-31,305225345,龙阳广场店,1377,21,544,690,167,0,1264,21,112
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-01-19,305225345,龙阳广场店,1255,23,472,645,130,0,1282,23,77
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-01-20,305225345,龙阳广场店,1295,23,455,693,137,0,1450,25,76
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-01-18,305225345,龙阳广场店,1361,23,488,723,156,0,1308,25,92
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-01-04,305225345,龙阳广场店,1531,25,615,751,181,0,2115,26,137
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-01-16,305225345,龙阳广场店,1711,25,699,815,150,0,711,27,66
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-01-15,305225345,龙阳广场店,1723,26,645,893,184,0,433,30,52
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-01-13,305225345,龙阳广场店,1496,27,459,868,189,0,588,30,64
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-01-02,305225345,龙阳广场店,1641,29,603,864,160,0,1436,30,128
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-01-03,305225345,龙阳广场店,1782,31,642,945,162,0,1583,32,145
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-01-12,305225345,龙阳广场店,1874,31,719,950,217,0,3882,33,217
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-01-08,305225345,龙阳广场店,2029,34,773,1039,210,0,3566,36,216
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-01-10,305225345,龙阳广场店,2420,36,947,1222,254,0,3770,40,231
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-01-11,305225345,龙阳广场店,2399,37,945,1200,222,0,3781,40,238
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-01-07,305225345,龙阳广场店,2684,42,1102,1291,240,0,4464,42,266
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-01-05,305225345,龙阳广场店,3451,53,1369,1716,348,0,4537,57,355
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-03-19,2000507076,五角场店,392,7,126,223,19,1,727,7,41
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-05-14,2000507076,五角场店,638,8,203,308,7,1,655,9,40
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-03-18,2000507076,五角场店,627,10,225,337,23,1,714,10,49
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-04-27,2000507076,五角场店,806,12,310,398,16,1,523,11,46
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-03-24,2000507076,五角场店,1110,17,379,613,64,1,900,18,57
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-04-24,2000507076,五角场店,1071,18,306,623,21,1,1257,19,82
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-03-26,2000507076,五角场店,1418,21,490,759,64,1,983,21,80
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-03-11,2000507076,五角场店,1402,22,487,760,63,1,911,22,85
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-03-27,2000507076,五角场店,1517,22,570,760,67,1,947,23,71
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-04-08,2000507076,五角场店,1652,23,530,909,69,1,828,24,71
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-04-07,2000507076,五角场店,1515,24,467,833,78,1,1012,24,67
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-01-17,2000507076,五角场店,1958,33,692,1041,58,1,2760,34,188
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-01-05,2000507076,五角场店,2655,42,1139,1235,54,1,2689,43,189
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-09-21,2001104355,宝山店,604,8,222,319,19,1,650,9,48
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-07-11,2001104355,宝山店,802,11,315,407,21,1,1030,11,81
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-04-07,2001104355,宝山店,853,12,275,467,11,1,1129,12,93
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-08-09,2001104355,宝山店,769,12,272,422,12,1,1121,12,79
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-08-13,2001104355,宝山店,760,13,286,400,7,1,922,12,56
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-08-11,2001104355,宝山店,1107,12,503,486,10,1,866,13,58
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-08-02,2001104355,宝山店,955,15,345,508,10,1,1620,15,93
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-02-19,2001104355,宝山店,1113,15,455,549,89,1,1579,16,145
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-07-28,2001104355,宝山店,920,17,316,499,20,1,1338,17,78
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-03-27,2001104355,宝山店,1242,17,476,629,40,1,1731,17,123
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-06-07,2001104355,宝山店,1167,18,469,575,11,1,1262,18,85
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-09-10,2001104355,宝山店,1301,18,493,684,61,1,907,18,60
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-07-16,2001104355,宝山店,1251,20,455,679,50,1,907,19,83
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-06-26,2001104355,宝山店,1231,21,407,699,18,1,1350,22,98
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-02-21,2001104355,宝山店,1825,21,816,821,165,1,1756,23,155
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-04-22,2001104355,宝山店,1408,23,438,808,20,1,830,23,72
4636,蛙小辣火锅杯（总账号）,上海,eleme,2019-12-31,2001104355,宝山店,1358,24,491,722,20,1,1706,24,154
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-03-13,2001104355,宝山店,1606,26,590,829,25,1,1843,26,158
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-05-10,2001104355,宝山店,1929,26,598,1009,27,1,1348,26,89
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-03-19,2001104355,宝山店,1779,27,632,949,29,1,1076,26,99
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-03-03,2001104355,宝山店,2094,28,809,1054,27,1,1344,29,135
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-05-13,2001104355,宝山店,2171,28,698,1092,30,1,1084,29,87
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-04-26,2001104355,宝山店,2434,31,950,1200,38,1,1480,31,115
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-04-11,2001104355,宝山店,2244,31,782,1252,30,1,1639,33,140
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-01-01,2001104355,宝山店,3546,52,1350,1825,32,1,4169,57,361
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-01-03,2001104355,宝山店,4093,62,1596,2061,45,1,3355,65,303
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-01-01,305225345,龙阳广场店,1498,23,586,762,148,1,2227,24,180
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-01-06,305225345,龙阳广场店,2340,32,1014,1072,220,1,3961,35,244
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-01-19,2000507076,五角场店,2360,40,700,1401,67,2,2899,42,157
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-07-13,2001104355,宝山店,866,14,303,477,25,2,885,14,53
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-05-15,2001104355,宝山店,1514,20,507,747,13,2,1659,20,114
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-07-02,2001104355,宝山店,1258,21,416,717,23,2,1025,22,76
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-09-02,2001104355,宝山店,1645,28,556,926,71,2,927,27,74
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-01-10,2001104355,宝山店,3333,53,1246,1733,41,2,2939,55,274
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-01-16,2000507076,五角场店,3300,54,1144,1790,131,3,4117,53,285
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-01-09,2000507076,五角场店,3116,55,1029,1722,120,3,2930,58,212
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-01-21,2000507076,五角场店,3402,66,973,2036,99,3,3834,66,282
4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-04-02,2001104355,宝山店,1807,23,635,934,34,3,1418,26,105
4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-02-07,8184590,五角场店,0,,0,0,0,0,,0,
4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-02-17,8184590,五角场店,0,,0,0,0,0,,0,
4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-02-18,8184590,五角场店,0,,0,0,0,0,,0,
4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-02-21,8184590,五角场店,0,,0,0,0,0,,0,
4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-01-23,8184590,五角场店,0,0,0,0,0,0,57,0,4
4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-01-24,8184590,五角场店,0,0,0,0,0,0,56,0,2
4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-01-25,8184590,五角场店,0,0,0,0,0,0,60,0,3
4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-01-26,8184590,五角场店,0,0,0,0,0,0,67,0,2
4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-01-27,8184590,五角场店,0,0,0,0,0,0,47,0,2
4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-01-28,8184590,五角场店,0,0,0,0,0,0,52,0,3
4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-01-29,8184590,五角场店,0,0,0,0,0,0,46,0,2
4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-01-30,8184590,五角场店,0,0,0,0,0,0,53,0,1
4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-01-31,8184590,五角场店,0,0,0,0,0,0,63,0,5
4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-02-01,8184590,五角场店,0,0,0,0,0,0,48,0,1
4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-02-02,8184590,五角场店,0,0,0,0,0,0,45,0,1
4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-02-03,8184590,五角场店,0,0,0,0,0,0,54,0,2
4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-02-04,8184590,五角场店,0,0,0,0,0,0,50,0,1
4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-02-05,8184590,五角场店,0,0,0,0,0,0,33,0,1
4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-02-06,8184590,五角场店,0,0,0,0,0,0,42,0,4
4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-02-08,8184590,五角场店,0,0,0,0,0,0,38,0,1
4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-02-09,8184590,五角场店,0,0,0,0,0,0,48,0,3
4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-02-10,8184590,五角场店,0,0,0,0,0,0,31,0,3
4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-02-11,8184590,五角场店,0,0,0,0,0,0,39,0,2
4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-02-12,8184590,五角场店,0,0,0,0,0,0,47,0,3
4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-02-13,8184590,五角场店,0,0,0,0,0,0,37,0,1
4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-02-14,8184590,五角场店,0,0,0,0,0,0,50,0,1
4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-02-15,8184590,五角场店,0,0,0,0,0,0,45,0,1
4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-02-16,8184590,五角场店,0,0,0,0,0,0,63,0,2
4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-02-19,8184590,五角场店,0,0,0,0,0,0,51,0,1
4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-02-20,8184590,五角场店,0,0,0,0,0,0,39,0,2
4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-02-22,8184590,五角场店,0,0,0,0,0,0,55,0,1
4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-02-23,8184590,五角场店,0,0,0,0,0,0,35,0,1
4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-02-24,8184590,五角场店,0,0,0,0,0,0,39,0,1
4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-02-25,8184590,五角场店,0,0,0,0,0,0,26,0,1
4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-02-26,8184590,五角场店,0,0,0,0,0,0,39,0,1
4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-02-27,8184590,五角场店,0,0,0,0,0,0,44,0,2
4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-02-28,8184590,五角场店,0,0,0,0,0,0,44,0,1
4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-02-29,8184590,五角场店,0,0,0,0,0,0,42,0,2
4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-03-01,8184590,五角场店,0,0,0,0,0,0,45,0,3
4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-03-02,8184590,五角场店,0,0,0,0,0,0,35,0,3
4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-03-03,8184590,五角场店,0,0,0,0,0,0,33,0,2
4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-03-04,8184590,五角场店,0,0,0,0,0,0,33,0,2
4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-05-19,8184590,五角场店,0,0,0,0,0,0,48,0,5
4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-05-20,8184590,五角场店,0,0,0,0,0,0,33,0,3
4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-05-21,8184590,五角场店,0,0,0,0,0,0,46,0,3
4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-05-22,8184590,五角场店,0,0,0,0,0,0,33,0,5
4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-05-23,8184590,五角场店,0,0,0,0,0,0,36,0,3
4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-05-24,8184590,五角场店,0,0,0,0,0,0,45,0,7
4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-05-25,8184590,五角场店,0,0,0,0,0,0,30,0,4
4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-05-26,8184590,五角场店,0,0,0,0,0,0,41,0,4
4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-05-27,8184590,五角场店,0,0,0,0,0,0,41,0,5
4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-05-28,8184590,五角场店,0,0,0,0,0,0,49,0,5
4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-05-29,8184590,五角场店,0,0,0,0,0,0,43,0,3
4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-05-30,8184590,五角场店,0,0,0,0,0,0,46,0,6
4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-05-31,8184590,五角场店,0,0,0,0,0,0,36,0,2
4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-06-01,8184590,五角场店,0,0,0,0,0,0,32,0,3
4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-06-02,8184590,五角场店,0,0,0,0,0,0,38,0,3
4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-06-03,8184590,五角场店,0,0,0,0,0,0,33,0,1
4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-06-04,8184590,五角场店,0,0,0,0,0,0,35,0,5
4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-01-22,8184590,五角场店,321,3,147,134,4,0,1354,4,60
4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-03-08,8184590,五角场店,286,4,123,126,4,0,414,4,18
4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-05-18,8184590,五角场店,258,4,90,142,14,0,359,4,18
4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-04-04,8184590,五角场店,326,4,115,179,11,0,794,5,43
